                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3466,                 2.0995,                 1.2718,                0.79491,                0.89062,                0.85505,                0.48733,                 1.3633,                0.78068,                 1.3637,               0.070484,              0.0032796,              0.0032796
